SeniorCitizen,tenure,MonthlyCharges,numAdminTickets,numTechTickets,Churn,avg_charge,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One_year,Contract_Two_year,PaperlessBilling_Yes,PaymentMethod_Credit_card_automatic,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,tenure_group_medium,tenure_group_long
0,2,73.55,0,0,1,48.46666666666667,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8,20.15,0,0,1,17.36111111111111,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48,34.7,0,3,1,32.744897959183675,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
0,10,24.5,2,0,0,24.55909090909091,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,19.7,0,0,0,1401.4,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,1,20.6,0,0,0,10.3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,29,58.0,0,0,0,57.81666666666667,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0
1,65,107.45,0,0,0,106.78030303030303,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1
0,8,65.5,0,0,0,63.68333333333333,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
0,61,25.45,0,0,0,24.816129032258065,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,45,100.15,0,0,0,96.95217391304348,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
0,72,104.45,2,0,0,102.17808219178082,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1
0,12,21.15,0,0,0,23.542307692307695,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,7,96.2,0,0,0,79.9625,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
0,9,44.4,0,0,0,34.815,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,43,107.55,0,4,1,103.04318181818181,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1
0,58,94.35,3,5,0,94.29915254237288,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
1,16,98.75,0,1,1,93.38529411764705,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0
0,2,20.3,0,0,0,13.416666666666666,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,8,101.15,2,0,1,93.65555555555555,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
0,40,105.75,0,0,0,103.13536585365854,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1
0,9,81.15,0,0,0,78.44500000000001,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,41,89.55,0,0,0,88.80357142857143,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1
0,26,54.75,0,0,0,52.10740740740741,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0
0,33,53.75,0,0,0,54.62647058823529,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0
0,68,105.75,0,0,0,106.1231884057971,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1
1,65,105.85,5,0,0,101.90151515151516,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1
0,55,64.2,2,0,0,64.77321428571429,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1
0,20,88.7,0,2,1,83.87857142857143,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
0,19,87.7,0,0,0,86.2975,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0
0,45,89.3,0,0,0,91.1336956521739,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
0,70,20.15,0,0,0,19.87605633802817,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1
0,2,79.75,0,0,1,54.833333333333336,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
0,27,94.55,0,2,1,97.30714285714285,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0
0,12,20.05,0,0,0,20.35,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0,72,67.2,4,0,0,63.9958904109589,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1
0,12,94.55,0,0,0,90.27307692307691,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1,5,69.05,3,0,1,53.083333333333336,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,71,107.5,0,0,0,107.13263888888889,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1
1,35,73.0,5,0,0,68.64583333333333,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0
0,70,114.75,0,0,0,110.4549295774648,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1
0,31,76.05,0,0,0,69.61875,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0,52,96.25,0,5,1,94.15566037735849,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1
1,37,101.1,0,2,1,98.52763157894738,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1
0,69,104.7,0,6,1,103.14785714285715,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1
1,30,77.9,0,0,0,75.8532258064516,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,33,90.65,0,0,0,87.92941176470588,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
1,54,110.45,1,0,0,110.50454545454545,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1
0,59,68.7,0,0,0,67.84916666666666,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
1,55,44.85,0,0,0,44.268750000000004,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1
1,69,29.8,4,0,0,30.490000000000002,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1
0,66,88.9,0,0,0,89.55373134328359,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
0,37,58.75,1,0,0,57.97631578947368,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1
1,9,19.85,0,0,0,18.315,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,69,86.9,1,0,0,88.48714285714286,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1
0,10,59.65,0,0,0,58.08636363636364,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
0,40,55.25,0,4,1,52.17560975609756,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
0,13,66.4,0,0,0,59.410714285714285,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
0,6,90.1,0,0,1,74.47142857142856,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0,69,20.15,0,0,0,19.107142857142858,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,66,108.1,0,0,0,107.19328358208955,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1
0,11,53.75,0,0,1,50.666666666666664,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,46,56.9,0,0,0,54.47021276595744,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1
0,6,89.3,0,1,1,82.51428571428572,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
0,56,109.6,2,0,0,104.43859649122807,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1
0,70,25.15,0,0,0,25.213380281690142,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,33,79.15,2,0,0,74.45294117647059,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0
0,72,66.75,0,0,0,65.2095890410959,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1
0,3,95.2,3,1,1,73.2125,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
0,19,48.8,0,1,0,47.6825,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1,5,45.7,0,0,1,33.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
0,71,80.7,0,5,0,79.23680555555556,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1
0,8,74.5,0,0,1,67.76666666666667,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,20.55,3,0,0,10.275,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,79.65,0,0,1,39.825,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
0,61,115.1,3,0,0,112.8008064516129,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1
0,71,59.7,0,0,0,57.259027777777774,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1
0,68,86.45,0,0,0,83.52101449275362,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
0,46,33.7,0,0,0,32.72021276595744,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
0,33,80.1,0,0,0,76.56764705882354,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,53,104.05,0,0,0,103.08148148148148,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1
1,50,108.75,0,0,0,106.5078431372549,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
0,57,41.1,0,0,0,38.935344827586206,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1
0,54,20.35,0,3,0,19.86090909090909,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1,60,105.9,0,0,0,104.93852459016394,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1
1,28,101.3,2,3,1,96.97241379310344,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0
0,1,80.05,0,0,1,40.025,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,29,89.2,0,3,1,89.945,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
0,10,65.5,5,0,0,56.08181818181818,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,43,40.45,0,0,0,43.47386363636363,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1
1,13,70.45,0,0,0,60.65,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,43,78.8,0,0,0,78.64318181818182,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1
0,19,83.65,0,0,1,73.2875,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0,1,90.1,0,0,0,45.05,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
0,69,82.45,0,0,0,79.36142857142858,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1
0,61,20.25,0,0,0,20.625806451612902,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,43,66.25,0,0,0,66.07613636363637,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,6,19.5,0,0,1,20.900000000000002,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,51.25,0,0,1,25.625,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,56,89.7,2,3,0,86.8938596491228,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
0,70,64.55,0,0,0,63.44929577464788,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1
0,1,45.6,0,0,1,22.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,49,93.65,0,0,0,90.40299999999999,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1
0,6,49.65,0,0,1,38.19285714285714,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,32,73.6,2,0,0,70.20757575757575,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0
1,72,109.75,0,0,0,110.62123287671233,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1
0,37,61.45,0,0,0,60.58815789473684,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1
0,69,106.4,0,0,0,103.59857142857142,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1
0,26,81.9,3,0,0,76.98333333333333,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
0,58,105.2,0,0,0,105.51525423728813,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1
0,24,54.6,0,0,0,49.69,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,5,20.55,0,0,0,16.575,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,15,20.0,0,0,1,18.003125,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0,30,19.7,0,0,0,19.330645161290324,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,55,66.05,1,0,0,61.823214285714286,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1
0,25,34.0,0,0,1,32.80769230769231,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,10,92.5,0,1,1,84.91818181818182,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0
0,44,54.05,0,0,0,52.78222222222222,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1
0,47,58.9,0,0,0,58.60520833333334,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1
0,13,88.35,0,1,1,87.34285714285714,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
0,49,107.95,0,5,1,105.86399999999999,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1
0,64,96.9,0,0,0,97.14384615384616,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1
0,1,19.1,0,0,0,9.55,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,20,50.0,0,0,0,47.76428571428571,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0,37,45.4,0,0,0,41.92368421052631,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1
0,30,85.45,0,0,0,80.96612903225805,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,38,84.1,0,0,0,81.73461538461538,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1
1,1,74.45,0,0,1,37.225,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,37,64.75,0,4,1,61.715789473684204,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1
0,52,66.25,0,0,0,62.83207547169811,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1
0,71,76.9,3,0,0,76.70416666666667,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1
0,26,89.8,0,2,1,86.4925925925926,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0
0,66,74.6,0,0,0,71.61791044776119,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1
0,72,116.95,0,0,0,117.73150684931507,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1
0,25,40.65,0,0,0,37.32884615384615,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0
0,69,114.35,1,0,0,109.51142857142857,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1
0,53,69.7,0,0,0,68.2601851851852,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
0,12,95.5,0,1,1,85.78076923076924,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0
0,26,98.65,0,0,0,93.96296296296296,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0
0,21,61.65,0,0,0,63.345454545454544,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
0,1,89.35,0,0,0,44.675,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
0,48,95.4,0,0,0,90.7204081632653,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
0,26,35.4,1,0,0,36.24444444444445,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
0,60,19.95,0,0,0,20.625409836065575,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,18,19.25,0,0,0,17.439473684210526,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,10,29.65,0,0,1,26.49090909090909,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,5,84.5,2,1,1,75.625,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,4,20.4,1,0,0,16.95,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,65,24.75,0,0,0,25.986363636363635,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,70,25.35,5,0,0,24.157042253521126,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,18,90.7,0,1,1,84.0657894736842,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
0,62,20.0,4,0,0,19.84285714285714,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,66,59.75,0,0,0,59.65373134328358,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
0,65,82.5,1,0,0,79.01666666666667,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1
1,3,70.3,0,0,1,58.875,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,34,20.35,4,0,0,19.234285714285715,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,16,90.8,0,0,0,84.83529411764707,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,54,103.95,0,5,1,102.52818181818182,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1
1,50,104.95,0,0,0,102.39901960784314,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1
0,71,105.25,0,0,0,101.27430555555556,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1
0,10,74.75,2,0,1,72.69545454545454,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,50.8,0,0,1,25.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,18,23.75,0,1,0,22.342105263157894,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,4,61.3,4,0,0,49.88,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
0,58,75.8,0,0,0,74.84322033898304,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1
0,56,98.0,1,0,0,92.46666666666667,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1
0,2,80.25,0,0,1,48.18333333333334,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
0,32,78.9,0,2,1,74.18030303030302,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
0,56,52.0,0,0,0,50.612280701754386,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1
0,36,84.75,2,0,1,82.43648648648649,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0,4,64.4,3,0,0,50.6,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
0,53,85.45,0,0,1,83.65277777777777,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10,45.8,0,0,0,39.654545454545456,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,4,30.5,0,0,0,23.68,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,19.9,0,0,1,9.95,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,51,69.15,0,0,0,70.18461538461538,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,12,99.45,0,1,1,92.31923076923077,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0
0,6,49.25,3,0,0,36.51428571428571,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0
0,63,39.35,0,0,0,37.42265625,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1
0,1,70.6,5,0,1,35.3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,48,105.1,2,0,0,103.74591836734695,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1
0,5,81.0,0,0,1,64.93333333333334,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
0,35,20.1,0,0,0,17.90277777777778,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0
0,6,84.85,0,0,1,74.78571428571429,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0,2,19.75,0,0,0,13.1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,50,19.75,3,2,0,19.39313725490196,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,33,70.4,0,0,0,70.76764705882353,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,31,20.45,0,2,0,19.9546875,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,9,20.35,0,0,0,19.11,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,54,86.2,0,0,0,82.25545454545455,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1
0,46,95.65,0,0,0,99.23829787234042,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1
0,34,103.8,0,0,0,99.16571428571429,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0
0,71,97.2,0,0,0,95.97638888888889,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1
0,63,63.55,0,0,0,62.721875,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1
0,51,24.95,0,0,0,24.76923076923077,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,26,89.15,1,2,1,84.35740740740741,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
0,64,99.0,0,0,0,98.08923076923077,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1
1,1,24.8,0,0,1,12.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,61,85.55,0,0,0,84.70564516129032,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
0,15,94.0,0,0,0,94.090625,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0
0,64,105.65,0,6,1,106.20153846153846,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1
0,18,50.3,0,0,0,48.06842105263158,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0,57,95.0,1,0,0,95.4448275862069,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1
0,14,61.4,0,0,0,54.37,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0
1,18,80.55,1,0,0,74.29736842105264,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
1,72,78.5,0,0,0,76.7431506849315,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,70,114.3,3,4,0,116.11690140845069,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1
0,38,20.05,0,0,0,19.012820512820515,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,68,62.65,0,0,0,63.41739130434783,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1
0,13,80.85,0,0,1,72.05,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
1,65,92.7,0,0,0,90.43030303030302,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1
0,30,100.45,0,0,0,99.9,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
0,51,75.2,0,0,0,75.02403846153847,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1
0,31,84.75,0,0,0,81.66875,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
0,9,89.45,0,0,1,85.31,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
0,72,79.5,0,0,0,77.55753424657534,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1
0,10,72.15,0,1,1,72.20454545454545,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
